review_id,customer_id,product_id,rating,review_date,review_text
3179,535,83,4,2025-05-14,Good product overall.
3180,1435,56,1,2024-07-24,Very disappointed with the product.
3181,2164,30,4,2025-04-19,Nice quality and useful.
3182,1813,19,3,2025-10-04,Average experience.
3183,832,94,5,2024-03-11,Excellent product and fast delivery.
3184,1897,12,5,2025-07-04,Very happy with my purchase.
3185,963,4,4,2025-09-12,Good product overall.
3186,2364,78,5,2024-03-19,Great quality for the price.
3187,1475,26,4,2025-03-27,Good product overall.
3188,1056,18,4,2024-03-10,Nice quality and useful.
3189,1286,47,5,2024-08-31,Very happy with my purchase.
3190,1070,70,2,2024-08-17,Delivery was fine but product disappointed me.
3191,650,93,5,2025-06-01,Excellent product and fast delivery.
3192,2454,85,4,2024-12-19,Nice quality and useful.
3193,1883,20,4,2025-04-17,Nice quality and useful.
3194,1717,9,4,2025-02-02,Good product overall.
3195,725,75,1,2025-12-18,Very disappointed with the product.
3196,152,49,5,2024-12-05,Great quality for the price.
3197,1948,59,5,2025-12-18,Very happy with my purchase.
3198,455,48,4,2025-05-16,Works as expected.
3199,2395,13,4,2025-06-20,Good product overall.
3200,1902,11,1,2024-07-21,Would not buy this again.
3201,2399,32,5,2024-01-31,Great quality for the price.
3202,77,6,4,2025-07-17,Nice quality and useful.
3203,245,48,4,2025-09-11,Good product overall.
3204,1861,21,5,2025-12-17,Very happy with my purchase.
3205,1475,56,4,2025-11-19,Good product overall.
3206,2178,52,3,2024-07-22,Product is decent for the price.
3207,380,47,4,2024-03-27,Good product overall.
3208,1242,34,4,2024-02-02,Good product overall.
3209,1385,91,5,2024-04-19,Great quality for the price.
3210,679,83,5,2025-09-14,Great quality for the price.
3211,2456,58,3,2024-05-19,"It is okay, but could be better."
3212,1640,70,4,2025-12-27,Nice quality and useful.
3213,904,79,2,2025-09-25,Quality could be improved.
3214,1776,68,5,2025-04-17,Very happy with my purchase.
3215,903,41,5,2025-05-14,Excellent product and fast delivery.
3216,278,94,3,2025-04-11,"It is okay, but could be better."
3217,2267,77,1,2024-08-06,Would not buy this again.
3218,2018,33,4,2024-05-20,Works as expected.
3219,132,71,5,2025-10-10,Very happy with my purchase.
3220,1745,61,5,2025-04-19,Great quality for the price.
3221,1187,57,5,2025-08-16,Excellent product and fast delivery.
3222,354,7,2,2024-04-03,Not as good as expected.
3223,1385,56,5,2024-02-04,Great quality for the price.
3224,1879,96,2,2025-04-03,Quality could be improved.
3225,793,30,3,2025-12-24,Product is decent for the price.
3226,200,57,4,2024-05-28,Works as expected.
3227,1878,59,5,2025-04-15,Excellent product and fast delivery.
3228,2405,70,5,2024-02-01,Very happy with my purchase.
3229,1782,11,4,2024-11-23,Good product overall.
3230,2240,35,5,2025-07-15,Very happy with my purchase.
3231,1172,78,5,2024-10-21,Great quality for the price.
3232,599,7,3,2024-05-16,Average experience.
3233,2488,42,4,2024-06-23,Nice quality and useful.
3234,960,65,4,2025-05-08,Nice quality and useful.
3235,2303,66,4,2025-04-18,Good product overall.
3236,2499,16,5,2025-11-29,Excellent product and fast delivery.
3237,1055,37,2,2024-02-16,Not as good as expected.
3238,893,54,2,2024-09-02,Delivery was fine but product disappointed me.
3239,899,32,5,2024-04-30,Great quality for the price.
3240,2281,61,5,2024-11-16,Excellent product and fast delivery.
3241,2149,32,4,2025-11-13,Nice quality and useful.
3242,686,51,3,2025-01-26,Average experience.
3243,1643,89,5,2024-05-09,Very happy with my purchase.
3244,1332,35,3,2025-05-06,Average experience.
3245,675,39,4,2024-06-14,Nice quality and useful.
3246,1545,92,5,2024-11-26,Great quality for the price.
3247,1171,6,3,2024-09-09,Average experience.
3248,1409,80,4,2025-01-13,Good product overall.
3249,1305,89,4,2024-05-18,Nice quality and useful.
3250,2294,59,5,2026-01-06,Great quality for the price.
3251,770,10,4,2024-09-18,Works as expected.
3252,725,10,5,2025-07-18,Excellent product and fast delivery.
3253,1613,4,5,2024-02-22,Very happy with my purchase.
3254,1631,48,5,2025-12-19,Great quality for the price.
3255,223,24,4,2025-08-08,Good product overall.
3256,2222,54,4,2024-11-13,Good product overall.
3257,2394,41,5,2025-07-25,Excellent product and fast delivery.
3258,167,95,4,2024-01-15,Good product overall.
3259,1070,1,5,2025-12-25,Very happy with my purchase.
3260,960,94,5,2024-05-17,Great quality for the price.
3261,239,27,5,2024-11-19,Excellent product and fast delivery.
3262,623,55,5,2024-04-26,Excellent product and fast delivery.
3263,1869,63,4,2024-02-25,Works as expected.
3264,2249,57,4,2025-08-26,Good product overall.
3265,1702,24,5,2025-11-07,Very happy with my purchase.
3266,1310,79,3,2024-08-15,Average experience.
3267,222,74,5,2024-12-08,Excellent product and fast delivery.
3268,668,22,5,2025-03-22,Great quality for the price.
3269,1252,55,3,2024-05-26,Average experience.
3270,2101,28,1,2025-02-08,Would not buy this again.
3271,529,63,4,2024-04-18,Nice quality and useful.
3272,384,69,5,2025-06-29,Great quality for the price.
3273,2017,22,5,2024-04-30,Very happy with my purchase.
3274,1715,31,4,2024-01-31,Nice quality and useful.
3275,1937,34,4,2024-05-10,Works as expected.
3276,156,16,5,2025-07-24,Great quality for the price.
3277,1116,53,5,2024-12-23,Very happy with my purchase.
3278,208,22,5,2024-09-25,Excellent product and fast delivery.
3279,1632,55,3,2024-06-07,Average experience.
3280,1638,33,4,2025-04-27,Good product overall.
3281,700,61,2,2025-10-26,Delivery was fine but product disappointed me.
3282,1490,67,5,2024-07-22,Excellent product and fast delivery.
3283,80,25,5,2024-06-22,Very happy with my purchase.
3284,1570,32,4,2025-10-06,Nice quality and useful.
3285,1599,76,4,2024-05-10,Good product overall.
3286,1638,8,1,2025-11-02,Poor quality.
3287,1047,23,3,2025-09-30,Product is decent for the price.
3288,1918,83,4,2024-02-06,Nice quality and useful.
3289,1672,75,4,2024-11-23,Works as expected.
3290,15,33,4,2024-08-20,Good product overall.
3291,600,56,4,2024-02-03,Works as expected.
3292,470,16,5,2024-04-04,Very happy with my purchase.
3293,517,80,5,2025-10-17,Great quality for the price.
3294,2418,11,4,2024-07-28,Nice quality and useful.
3295,1419,71,4,2026-01-10,Works as expected.
3296,1122,46,5,2025-11-19,Excellent product and fast delivery.
3297,1068,73,5,2025-10-10,Very happy with my purchase.
3298,2395,44,4,2025-07-04,Works as expected.
3299,2348,25,4,2024-04-12,Works as expected.
3300,1224,69,4,2025-10-28,Good product overall.
3301,2495,53,4,2024-12-17,Works as expected.
3302,354,68,4,2024-08-02,Nice quality and useful.
3303,2286,66,2,2025-05-15,Not as good as expected.
3304,332,67,5,2024-10-22,Excellent product and fast delivery.
3305,2371,64,4,2024-02-17,Works as expected.
3306,2306,83,4,2024-07-04,Nice quality and useful.
3307,1144,21,4,2025-06-18,Works as expected.
3308,2418,87,1,2024-07-08,Poor quality.
3309,2041,54,3,2024-03-11,"It is okay, but could be better."
3310,1729,28,4,2024-04-27,Good product overall.
3311,1367,57,4,2025-05-21,Nice quality and useful.
3312,2289,15,5,2025-10-04,Very happy with my purchase.
3313,1624,8,4,2025-09-28,Works as expected.
3314,501,88,4,2025-07-14,Works as expected.
3315,726,15,3,2025-07-24,Average experience.
3316,787,11,5,2025-09-06,Very happy with my purchase.
3317,417,77,5,2025-06-03,Great quality for the price.
3318,330,80,5,2024-10-23,Excellent product and fast delivery.
3319,2339,79,3,2024-01-19,"It is okay, but could be better."
3320,1901,32,5,2024-07-02,Great quality for the price.
3321,829,10,4,2025-10-10,Good product overall.
3322,2364,36,4,2024-06-28,Nice quality and useful.
3323,1596,25,4,2025-04-24,Works as expected.
3324,1642,68,4,2025-08-04,Works as expected.
3325,2119,38,1,2025-07-03,Would not buy this again.
3326,2063,95,4,2026-01-02,Works as expected.
3327,2062,96,5,2024-12-23,Excellent product and fast delivery.
3328,2197,4,4,2024-11-06,Works as expected.
3329,173,29,5,2025-10-08,Excellent product and fast delivery.
3330,2413,24,5,2025-05-24,Excellent product and fast delivery.
3331,1124,22,5,2025-12-28,Excellent product and fast delivery.
3332,74,60,4,2025-07-27,Good product overall.
3333,1033,8,5,2024-05-11,Excellent product and fast delivery.
3334,915,33,4,2024-10-06,Nice quality and useful.
3335,654,81,5,2025-08-19,Excellent product and fast delivery.
3336,82,79,5,2025-04-04,Great quality for the price.
3337,1366,58,5,2024-01-21,Very happy with my purchase.
3338,1377,17,2,2024-03-21,Delivery was fine but product disappointed me.
3339,452,30,2,2025-11-15,Delivery was fine but product disappointed me.
3340,921,32,1,2025-07-20,Would not buy this again.
3341,2129,86,5,2025-02-25,Excellent product and fast delivery.
3342,1685,10,4,2025-04-11,Works as expected.
3343,1308,76,5,2025-01-04,Very happy with my purchase.
3344,977,88,4,2024-10-14,Nice quality and useful.
3345,1149,8,5,2025-05-17,Great quality for the price.
3346,616,74,2,2024-06-12,Not as good as expected.
3347,587,13,4,2024-08-08,Works as expected.
3348,2149,25,5,2024-12-02,Excellent product and fast delivery.
3349,1247,70,5,2025-09-25,Excellent product and fast delivery.
3350,1805,41,3,2025-09-19,Average experience.
3351,686,58,5,2024-08-13,Excellent product and fast delivery.
3352,1836,69,3,2024-10-08,Average experience.
3353,118,89,4,2025-10-08,Good product overall.
3354,2252,59,5,2025-05-09,Very happy with my purchase.
3355,81,16,4,2025-03-05,Good product overall.
3356,442,29,5,2024-06-19,Excellent product and fast delivery.
3357,137,49,4,2026-01-05,Works as expected.
3358,1284,1,4,2024-11-25,Works as expected.
3359,2122,71,4,2024-02-06,Good product overall.
3360,1718,27,4,2025-07-06,Nice quality and useful.
3361,1237,82,4,2025-11-12,Works as expected.
3362,2028,66,5,2024-06-28,Very happy with my purchase.
3363,1277,7,3,2025-02-10,Product is decent for the price.
3364,306,45,4,2026-01-15,Nice quality and useful.
3365,1203,82,2,2025-05-04,Delivery was fine but product disappointed me.
3366,569,57,3,2024-02-06,Product is decent for the price.
3367,646,71,4,2025-11-11,Good product overall.
3368,894,80,5,2025-11-04,Very happy with my purchase.
3369,1899,38,5,2025-04-27,Very happy with my purchase.
3370,1322,63,5,2024-04-09,Excellent product and fast delivery.
3371,582,73,3,2025-06-25,Product is decent for the price.
3372,60,84,5,2024-05-14,Very happy with my purchase.
3373,744,12,2,2025-07-19,Not as good as expected.
3374,273,73,5,2024-03-24,Very happy with my purchase.
3375,2037,74,3,2024-05-12,Product is decent for the price.
3376,692,95,5,2025-09-29,Excellent product and fast delivery.
3377,1025,3,1,2025-12-25,Poor quality.
3378,644,11,4,2024-12-03,Works as expected.
3379,107,89,5,2024-12-02,Excellent product and fast delivery.
3380,1686,10,2,2025-03-29,Not as good as expected.
3381,2263,22,4,2025-08-24,Good product overall.
3382,2178,3,4,2024-03-17,Good product overall.
3383,1209,37,3,2025-11-26,"It is okay, but could be better."
3384,832,90,1,2024-05-03,Poor quality.
3385,1328,40,2,2024-12-05,Quality could be improved.
3386,1132,96,3,2024-10-01,Product is decent for the price.
3387,223,85,4,2024-10-22,Nice quality and useful.
3388,920,85,5,2025-02-25,Excellent product and fast delivery.
3389,2122,36,5,2024-07-28,Very happy with my purchase.
3390,1492,54,4,2024-04-03,Nice quality and useful.
3391,2461,53,4,2025-10-31,Works as expected.
3392,1626,96,4,2024-06-07,Good product overall.
3393,2018,49,4,2026-01-03,Nice quality and useful.
3394,478,56,5,2024-11-01,Excellent product and fast delivery.
3395,1345,41,4,2024-10-14,Good product overall.
3396,120,26,5,2024-06-06,Great quality for the price.
3397,354,71,4,2024-07-29,Nice quality and useful.
3398,1924,69,2,2025-01-02,Not as good as expected.
3399,248,21,3,2025-08-15,"It is okay, but could be better."
3400,350,44,4,2024-05-29,Works as expected.
3401,1018,10,5,2025-04-24,Excellent product and fast delivery.
3402,348,17,5,2025-11-27,Very happy with my purchase.
3403,437,34,5,2025-10-25,Excellent product and fast delivery.
3404,2457,46,3,2025-11-25,"It is okay, but could be better."
3405,1842,46,3,2024-06-17,"It is okay, but could be better."
3406,1284,23,5,2025-12-06,Very happy with my purchase.
3407,1016,9,5,2025-03-25,Very happy with my purchase.
3408,1640,92,3,2024-09-25,Average experience.
3409,1825,93,3,2025-11-12,Average experience.
3410,2417,5,4,2024-12-17,Good product overall.
3411,290,78,3,2024-12-26,"It is okay, but could be better."
3412,550,81,3,2025-06-16,Average experience.
3413,859,8,5,2025-03-16,Very happy with my purchase.
3414,1589,27,5,2024-03-15,Great quality for the price.
3415,2452,2,5,2024-11-01,Excellent product and fast delivery.
3416,447,88,3,2024-10-22,Product is decent for the price.
3417,1172,13,3,2024-10-04,"It is okay, but could be better."
3418,475,66,5,2024-11-12,Excellent product and fast delivery.
3419,1804,10,5,2026-01-10,Very happy with my purchase.
3420,1337,93,4,2024-07-16,Nice quality and useful.
3421,1610,9,3,2025-08-27,Product is decent for the price.
3422,1328,30,5,2025-04-19,Very happy with my purchase.
3423,1094,96,5,2025-04-23,Very happy with my purchase.
3424,395,11,3,2025-09-17,Product is decent for the price.
3425,963,72,5,2025-01-04,Great quality for the price.
3426,660,11,5,2025-02-01,Very happy with my purchase.
3427,1632,61,1,2024-04-08,Would not buy this again.
3428,1571,4,4,2024-11-25,Works as expected.
3429,1332,42,5,2025-06-28,Very happy with my purchase.
3430,286,8,5,2024-08-26,Excellent product and fast delivery.
3431,750,82,4,2024-10-19,Works as expected.
3432,188,28,4,2024-12-10,Nice quality and useful.
3433,1947,70,5,2024-07-11,Excellent product and fast delivery.
3434,2164,72,4,2025-11-16,Nice quality and useful.
3435,1769,82,3,2024-04-04,Product is decent for the price.
3436,1022,8,5,2024-11-20,Great quality for the price.
3437,1231,56,5,2024-07-09,Excellent product and fast delivery.
3438,1489,8,4,2024-08-05,Good product overall.
3439,2443,86,5,2025-11-10,Great quality for the price.
3440,2481,18,4,2025-04-12,Works as expected.
3441,1927,19,5,2024-04-05,Great quality for the price.
3442,2269,23,4,2024-08-10,Nice quality and useful.
3443,1535,87,5,2025-06-19,Excellent product and fast delivery.
3444,1071,79,3,2025-01-03,Average experience.
3445,1253,18,4,2026-01-02,Good product overall.
3446,1311,60,5,2025-09-14,Excellent product and fast delivery.
3447,1185,16,4,2024-07-19,Works as expected.
3448,83,56,3,2025-08-28,"It is okay, but could be better."
3449,1499,10,3,2024-05-11,"It is okay, but could be better."
3450,1039,87,5,2025-08-14,Very happy with my purchase.
3451,2338,57,5,2025-01-16,Very happy with my purchase.
3452,1683,1,4,2024-06-21,Nice quality and useful.
3453,235,38,5,2024-08-01,Excellent product and fast delivery.
3454,1149,77,3,2025-07-20,Average experience.
3455,894,96,4,2025-05-09,Works as expected.
3456,1749,93,5,2025-05-04,Great quality for the price.
3457,639,54,3,2024-04-12,Average experience.
3458,477,18,5,2025-10-22,Very happy with my purchase.
3459,1448,62,4,2024-11-03,Works as expected.
3460,2054,82,4,2024-03-30,Works as expected.
3461,2475,65,5,2025-09-17,Very happy with my purchase.
3462,2169,9,5,2024-03-20,Great quality for the price.
3463,944,71,4,2024-12-20,Nice quality and useful.
3464,2089,28,3,2024-02-03,Product is decent for the price.
3465,1733,78,4,2024-08-18,Nice quality and useful.
3466,1150,95,1,2024-09-09,Poor quality.
3467,2498,82,5,2024-11-13,Excellent product and fast delivery.
3468,899,51,5,2024-03-29,Excellent product and fast delivery.
3469,1308,69,5,2025-08-18,Excellent product and fast delivery.
3470,638,91,5,2025-03-20,Excellent product and fast delivery.
3471,332,19,4,2024-10-08,Nice quality and useful.
3472,1993,62,4,2024-09-13,Works as expected.
3473,2180,1,5,2025-08-05,Very happy with my purchase.
3474,2280,39,5,2024-07-23,Excellent product and fast delivery.
3475,1150,41,4,2024-06-07,Good product overall.
3476,1713,88,2,2025-01-03,Quality could be improved.
3477,817,53,4,2024-03-21,Good product overall.
3478,763,32,5,2024-04-15,Excellent product and fast delivery.
3479,60,5,3,2024-08-26,Product is decent for the price.
3480,1047,62,4,2024-05-23,Works as expected.
3481,2282,70,5,2025-01-12,Excellent product and fast delivery.
3482,400,40,2,2024-12-30,Not as good as expected.
3483,174,34,4,2024-10-28,Nice quality and useful.
3484,460,77,5,2025-07-29,Very happy with my purchase.
3485,2088,72,4,2024-04-20,Works as expected.
3486,697,17,5,2025-09-01,Great quality for the price.
3487,675,7,1,2024-06-21,Very disappointed with the product.
3488,312,96,4,2025-12-28,Good product overall.
3489,1729,71,3,2025-08-14,"It is okay, but could be better."
3490,1172,9,3,2024-10-08,"It is okay, but could be better."
3491,2017,93,5,2024-05-03,Excellent product and fast delivery.
